
Dicliptera ciliaris,Taperuaba Unidade de Conservação Refúgio de Vida Silvestre Pedra da Andorinha (REVIS).,Sobral,Ceará,Brazil,-4.064167,-39.9975,20/5/2016
Dicliptera ciliaris,Fazenda Experimental Piroás, solo com muita serrapilheira.,Redenção,Ceará,Brazil,0.0,0.0,3/9/2015
Dicliptera ciliaris,,,Toamasina,Madagascar,-18.83498,48.458738,5/10/2015
Dicliptera ciliaris,barragem Lima Brandão, em frente ao memorial D.C.Prado.,Granja,Ceará,Brazil,-3.0,-40.0,19/7/2014
Dicliptera ciliaris,congl. 84-P36, sub. 1, árv. 2RN.&nf;Área montanhosa e com muitas pedras. Espécie muito ocorrente em clareira.,Guaiúba,Ceará,Brazil,-4.072514,-38.722486,25/8/2014
Dicliptera ciliaris,Restinga da Praia de Itatinga,Alcântara,Maranhão,Brazil,-2.412944,-44.400472,5/9/2014
Dicliptera ciliaris,Restinga da Praia de Itatinga,Alcântara,Maranhão,Brazil,-2.412944,-44.400472,5/9/2014
Dicliptera ciliaris,Restinga da Praia de Itatinga,Alcântara,Maranhão,Brazil,-2.412944,-44.400472,4/9/2014
Dicliptera ciliaris,Bacia hidrográfica do riacho Carrapateiras - Tecel, Solo vertissolo; xisto / quartzito,Tauá,Ceará,Brazil,-5.403611,-40.064722,17/8/2013
Dicliptera ciliaris,distrito Rajada, margem direita da estrada(sentido,Itapipoca,Ceará,Brazil,-3.543611,-39.478056,8/9/2013
Dicliptera ciliaris,RPPN Elias Andrade,General Sampaio,Ceará,Brazil,0.0,0.0,16/6/2011
Dicliptera ciliaris,Serra das Almas.,Crateús,Ceará,Brazil,0.0,0.0,28/6/2010
Dicliptera ciliaris,Serra do Ouro.,Murici,Alagoas,Brazil,0.0,0.0,17/4/2009
Dicliptera ciliaris,Serra do Ouro.,Murici,Alagoas,Brazil,0.0,0.0,17/4/2009
Dicliptera ciliaris,Ladeira do Lindóia.,Satuba,Alagoas,Brazil,0.0,0.0,17/10/2009
Dicliptera ciliaris,Serra do Macaco.,Santana do Ipanema,Alagoas,Brazil,0.0,0.0,23/7/2008
Dicliptera ciliaris,,Ubajara,Ceará,Brazil,-3.800556,-40.906389,23/7/2008
Dicliptera ciliaris,Sítio Salva Vidas, Lixão, Sotavento.,Guaramiranga,Ceará,Brazil,-4.254444,-38.992083,30/8/2008
Dicliptera ciliaris,Fazenda Experimental - UNIVASF, Área prioritária para a conservação da caatinga( área 33, muito alta importância biológica). Savana-estépica arborizada, solo predominantemente planossolo nátrico, vegetacão ciliar na margem do Riacho das Porteiras.,Petrolina,Pernambuco,Brazil,-9.330797,-40.548733,10/9/2008
Dicliptera ciliaris,Fazenda Experimental UNIVASF - Parcela 01 - Riacho das Porteiras,Petrolina,Pernambuco,Brazil,-9.320597,-40.541153,10/9/2008
Dyschoriste maranhonis,Engenho Curtume, Rio Pirangi, área de inundação próxima a nascente do bananal. Formação Ribeirinha Típica.,Maraial,Pernambuco,Brazil,-8.801389,-35.838889,22/9/2006
Dyschoriste maranhonis,Engenho Curtume,Maraial,Pernambuco,Brazil,-8.801389,-35.838889,22/9/2006
Calophanes maranhonis,Engenho Curtume,Maraial,Pernambuco,Brazil,-8.801389,-35.838889,22/9/2006
Dyschoriste maranhonis,Engenho  Curtume.  Mesoregiao  da  Mata  Pernambucana,  170km  do  centro  de  Recife.,Maraial,Pernambuco,Brazil,-8.8,-35.833333,13/10/1996
Dyschoriste maranhonis,Rod. BA-046 (mun. Milagres).,,Paraná,Brazil,,,18/7/1982
Dyschoriste maranhonis,Rodovia BA-046,Milagres,Bahia,Brazil,0.0,0.0,18/7/1982
Dyschoriste maranhonis,Arredores de Milagres.,Milagres,Bahia,Brazil,,,18/7/1979
Dyschoriste maranhonis,Milagres, arredores,,Bahia,Brazil,-12.8736634424,-39.8588406122,18/7/1979
Dyschoriste maranhonis,Milagres, arredores, Bahia.,,Bahia,Brazil,,,18/7/1979
Dyschoriste maranhonis,Fazenda do Arroio,Osório,Rs,Brazil,,,23/1/1958
Dyschoriste maranhonis,Cachoeirinha,Gravataí,Rs,Brazil,,,7/1/1949
Dyschoriste pulegium,Cachoeirinha,Gravataí,Rs,Brazil,,,7/1/1949
Dyschoriste maranhonis,ad fl. Uruguay,Nonoai,Rs,Brazil,,,
Dyschoriste maranhonis,,Santa Maria,Rs,Brazil,,,
Dyschoriste maranhonis,Campo Capivary,Paranapanema,São Paulo,Brazil,0.0,0.0,26/11/1899
Dyschoriste maranhonis,,,,Peru,-9.1839,-74.14,
Dyschoriste maranhonis,Paraguay,,,Paraguay,,,
Dyschoriste maranhonis,,,,Brazil,,,
Dyschoriste maranhonis,,,,Brazil,,,
Dyschoriste maranhonis,Rod. BA-046.,MILAGRES,Bahia,Brazil,,,
Hygrophila costata,,Agrolândia,Santa Catarina,Brazil,-27.54,-49.770556,28/1/2018
Hygrophila costata,,Cunha,Sp,Brazil,-23.229444,-45.014722,11/2/2018
Hygrophila costata,Estação Ecológica Municipal Colombo,Mato Rico,Pr,Brazil,-24.738861,-52.227472,13/3/2018
Hygrophila costata,,Urubici,Santa Catarina,Brazil,-28.080278,-49.406667,13/3/2018
Hygrophila costata,Estação Ecológica Municipal Francisco,Reserva do Iguaçu,Pr,Brazil,-25.923222,-51.858194,27/4/2018
Hygrophila lacustris,Estação Ecológica Municipal Francisco,Reserva do Iguaçu,Pr,Brazil,-25.923222,-51.858194,27/4/2018
Hygrophila costata,Parque Natural Municipal São Francisco de Assis,Blumenau,Santa Catarina,Brazil,-26.920833,-49.091667,26/1/2017
Hygrophila costata,,Blumenau,Santa Catarina,Brazil,-26.920833,-49.091667,26/1/2017
Hygrophila costata,EARLVILLE SHOPPING CENTRE CAIRNS,,Queensland,Australia,-16.9415640067,145.742792,1/1/2017
Hygrophila costata,PETRIE CREEK NAMBOUR, DOWNSTREAM FROM QUOTA PARK,,Queensland,Australia,-26.6247550207,152.96498,28/2/2017
Hygrophila costata,Vila Capivarita, Horto Tarumã CMPC,Pantano Grande,Rio Grande do Sul,Brazil,-30.324547,-52.485831,8/2/2017
